dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_ba,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
svo_preferred,习惯性动作与泛指,1,弟弟非常喜欢运动，每天下午都去操场,把足球踢了,踢足球,svo,未运行,24.098772048950195,2.409877300262451,6.427276134490967,3.476718030239522,10.0,10.0,19.01837158203125,2.7169103622436523,7.177276134490967,3.9196731061487546,7.0,7.0,42.03101348876953,4.203101634979248,11.409314155578613,6.063793885136856,10.0,10.0,31.960084915161133,4.5657267570495605,11.120251655578613,6.58695135044945,7.0,7.0,错误_把字句,错误_把字句,把字句,是,Pythia-410M-Base,EleutherAI/pythia-410m
svo_preferred,习惯性动作与泛指,2,老板每天到办公室以后，都会先在桌子前,把咖啡喝了,喝咖啡,svo,未运行,19.259849548339844,2.1399834156036377,5.769988536834717,3.0873434612759936,9.0,9.0,10.24577808380127,1.707629680633545,5.144988536834717,2.4635888719248196,6.0,6.0,42.62276077270508,4.7358622550964355,11.409314155578613,6.8324049897608505,9.0,9.0,24.020174026489258,4.003362655639648,13.116833686828613,5.775631450171392,6.0,6.0,正确_SVO,正确_SVO,SVO,是,Pythia-410M-Base,EleutherAI/pythia-410m
svo_preferred,习惯性动作与泛指,3,她很喜欢阅读，她回家的第一件事就是坐在沙发上,把书看了,看书,svo,未运行,22.356483459472656,3.7260806560516357,5.7227325439453125,5.37559808443799,6.0,6.0,9.368156433105469,3.1227188110351562,4.4102325439453125,4.5051309427711,3.0,3.0,36.47228240966797,6.078713893890381,11.409314155578613,8.769730389698493,6.0,6.0,19.981672286987305,6.660557746887207,13.045544624328613,9.609153630988741,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Pythia-410M-Base,EleutherAI/pythia-410m
svo_preferred,习惯性动作与泛指,4,每天中午十二点，工厂的工人们都会准时去食堂,把午饭吃了,吃午饭,svo,未运行,28.717771530151367,2.871777296066284,7.209073543548584,4.1430988635723445,10.0,10.0,12.750984191894531,1.8215692043304443,3.521573543548584,2.627968857723587,7.0,7.0,47.38521194458008,4.738521099090576,11.409314155578613,6.836240890805695,10.0,10.0,28.423274993896484,4.0604681968688965,9.190564155578613,5.8580173313101085,7.0,7.0,正确_SVO,正确_SVO,SVO,是,Pythia-410M-Base,EleutherAI/pythia-410m
svo_preferred,习惯性动作与泛指,5,这所学校的管理很严格，老师要求学生们要大声地,把课文读了,读课文,svo,未运行,25.672792434692383,3.209099054336548,4.314210891723633,4.6297512914128,8.0,8.0,20.912220001220703,4.182444095611572,4.501710891723633,6.033991355534141,5.0,5.0,46.928810119628906,5.866101264953613,11.524871826171875,8.462995204301054,8.0,8.0,29.098323822021484,5.81966495513916,13.197052001953125,8.396001770414559,5.0,5.0,错误_把字句,错误_把字句,SVO,是,Pythia-410M-Base,EleutherAI/pythia-410m
svo_preferred,习惯性动作与泛指,6,我平时不爱喝饮料，只,把白开水喝了,喝白开水,svo,未运行,37.05128860473633,4.116809844970703,7.310262680053711,5.939301147622096,9.0,9.0,26.485759735107422,4.41429328918457,5.310262680053711,6.3684790373360105,6.0,6.0,57.22740936279297,6.358601093292236,11.524871826171875,9.17352226428385,9.0,9.0,41.791282653808594,6.965213775634766,13.240936279296875,10.04867937283977,6.0,6.0,错误_把字句,正确_SVO,把字句,是,Pythia-410M-Base,EleutherAI/pythia-410m
svo_preferred,习惯性动作与泛指,7,为了准备下个月的考试，他每天在图书馆,把单词背了,背单词,svo,未运行,32.22874450683594,4.028593063354492,5.569633483886719,5.8120312342612035,8.0,8.0,21.592103958129883,4.318420886993408,10.350883483886719,6.230164398136709,5.0,5.0,47.56122589111328,5.94515323638916,11.524871826171875,8.577043091463613,8.0,8.0,31.659597396850586,6.3319196701049805,11.282684326171875,9.135029107367737,5.0,5.0,错误_把字句,错误_把字句,把字句,是,Pythia-410M-Base,EleutherAI/pythia-410m
svo_preferred,习惯性动作与泛指,8,每天晚上睡觉以前，我都去卫生间,把牙刷了,刷牙,svo,未运行,33.483760833740234,4.783394813537598,6.817940711975098,6.90097997610468,7.0,7.0,18.73542594909668,4.68385648727417,6.817940711975098,6.757376526426046,4.0,4.0,41.26566696166992,5.895095348358154,11.524871826171875,8.504824824643906,7.0,7.0,27.85935401916504,6.96483850479126,10.517059326171875,10.048137971454853,4.0,4.0,正确_SVO,错误_把字句,把字句,是,Pythia-410M-Base,EleutherAI/pythia-410m
svo_preferred,习惯性动作与泛指,9,每个周末去公园的时候，奶奶总在湖边,把歌听了,听歌,svo,未运行,24.868759155273438,3.552680015563965,5.127322196960449,5.125433840319458,7.0,7.0,14.675474166870117,3.6688685417175293,3.752322196960449,5.2930584508094025,4.0,4.0,41.21209716796875,5.887442588806152,11.524871826171875,8.493784226389117,7.0,7.0,23.604938507080078,5.9012346267700195,9.235809326171875,8.51368193116334,4.0,4.0,错误_把字句,正确_SVO,把字句,是,Pythia-410M-Base,EleutherAI/pythia-410m
svo_preferred,习惯性动作与泛指,10,弟弟不开心的时候，喜欢在房间里,把吉他弹了,弹吉他,svo,未运行,32.87501907348633,4.109377384185791,4.753469467163086,5.9285783733061015,8.0,8.0,22.581649780273438,4.516330242156982,6.753469467163086,6.51568724337673,5.0,5.0,48.996009826660156,6.1245012283325195,11.524871826171875,8.835787550033691,8.0,8.0,33.018890380859375,6.60377836227417,13.649871826171875,9.527238294382785,5.0,5.0,错误_把字句,错误_把字句,把字句,是,Pythia-410M-Base,EleutherAI/pythia-410m
