dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_ba,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
svo_preferred,习惯性动作与泛指,1,弟弟非常喜欢运动，每天下午都去操场,把足球踢了,踢足球,svo,未运行,24.202350616455078,2.4202351570129395,6.140720367431641,3.4916612588076896,10.0,10.0,12.687166213989258,1.8124524354934692,6.015720367431641,2.614816140533552,7.0,7.0,40.382530212402344,4.038253307342529,11.674482345581055,5.825968020356522,10.0,10.0,29.497844696044922,4.213977813720703,10.260419845581055,6.0794848942709745,7.0,7.0,正确_SVO,正确_SVO,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,2,老板每天到办公室以后，都会先在桌子前,把咖啡喝了,喝咖啡,svo,未运行,22.057239532470703,2.4508044719696045,4.277812957763672,3.535763457899043,9.0,9.0,11.990413665771484,1.9984023571014404,5.590312957763672,2.8830851702910634,6.0,6.0,33.52935791015625,3.7254841327667236,11.674482345581055,5.374737483253073,9.0,9.0,25.377105712890625,4.229517936706543,12.889326095581055,6.101904552637451,6.0,6.0,正确_SVO,错误_把字句,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,3,她很喜欢阅读，她回家的第一件事就是坐在沙发上,把书看了,看书,svo,未运行,13.331576347351074,2.2219295501708984,4.997684001922607,3.2055667432362003,6.0,6.0,4.4990339279174805,1.4996780157089233,1.810184121131897,2.163578036193465,3.0,3.0,32.00606155395508,5.334343910217285,11.674482345581055,7.695831505666719,6.0,6.0,16.59501838684082,5.531672954559326,12.254560470581055,7.98051713936234,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,4,每天中午十二点，工厂的工人们都会准时去食堂,把午饭吃了,吃午饭,svo,未运行,20.831329345703125,2.0831329822540283,5.9193315505981445,3.005325623010124,10.0,10.0,7.616823673248291,1.0881177186965942,2.1693315505981445,1.5698220366669886,7.0,7.0,36.28589630126953,3.628589630126953,11.674482345581055,5.234948264805273,10.0,10.0,24.485687255859375,3.497955560684204,11.244794845581055,5.046483140649075,7.0,7.0,正确_SVO,正确_SVO,SVO,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,5,这所学校的管理很严格，老师要求学生们要大声地,把课文读了,读课文,svo,未运行,23.46930694580078,2.9336633682250977,5.410256862640381,4.232381592975962,8.0,8.0,15.202295303344727,3.040459156036377,5.660256862640381,4.386455346439124,5.0,5.0,40.494171142578125,5.061771392822266,11.674482345581055,7.302592486538304,8.0,8.0,37.677268981933594,7.535453796386719,12.61732292175293,10.871361822895032,5.0,5.0,错误_把字句,错误_把字句,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,6,我平时不爱喝饮料，只,把白开水喝了,喝白开水,svo,未运行,32.327919006347656,3.5919909477233887,8.040227890014648,5.18214752719858,9.0,9.0,15.819194793701172,2.6365325450897217,0.6652275323867798,3.803712427943299,6.0,6.0,47.68179702758789,5.297977447509766,11.674482345581055,7.643365790263908,9.0,9.0,37.73514175415039,6.289190292358398,12.889326095581055,9.073383645992472,6.0,6.0,正确_SVO,正确_SVO,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,7,为了准备下个月的考试，他每天在图书馆,把单词背了,背单词,svo,未运行,30.147083282470703,3.768385410308838,5.078519821166992,5.436630943610882,8.0,8.0,17.73869514465332,3.547739028930664,7.766019821166992,5.1183055034064955,5.0,5.0,41.453697204589844,5.1817121505737305,11.674482345581055,7.475630422946807,8.0,8.0,26.163978576660156,5.232795715332031,12.623701095581055,7.549328428494538,5.0,5.0,正确_SVO,错误_把字句,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,8,每天晚上睡觉以前，我都去卫生间,把牙刷了,刷牙,svo,未运行,23.414186477661133,3.344883918762207,5.956376075744629,4.825647441947479,7.0,7.0,8.906423568725586,2.2266058921813965,5.393876075744629,3.2123132786642468,4.0,4.0,39.30693435668945,5.61527681350708,11.674482345581055,8.101132012065445,7.0,7.0,25.169178009033203,6.292294502258301,12.569746017456055,9.077862074220938,4.0,4.0,正确_SVO,正确_SVO,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,9,每个周末去公园的时候，奶奶总在湖边,把歌听了,听歌,svo,未运行,24.199901580810547,3.4571290016174316,5.713366508483887,4.987582866346882,7.0,7.0,10.727771759033203,2.681942939758301,2.7133662700653076,3.869225779136469,4.0,4.0,35.18410873413086,5.026301383972168,11.674482345581055,7.2514200806699805,7.0,7.0,19.84396743774414,4.960991859436035,11.244794845581055,7.1571983534988854,4.0,4.0,正确_SVO,正确_SVO,SVO,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,10,弟弟不开心的时候，喜欢在房间里,把吉他弹了,弹吉他,svo,未运行,26.561080932617188,3.3201351165771484,4.909801483154297,4.789942467767153,8.0,8.0,16.271827697753906,3.2543656826019287,5.222301483154297,4.695057231529029,5.0,5.0,45.42427062988281,5.678033828735352,11.674482345581055,8.191671246716266,8.0,8.0,31.073732376098633,6.214746475219727,11.951826095581055,8.965983920181666,5.0,5.0,正确_SVO,错误_把字句,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,11,每天早上吃早饭的时候，弟弟都会,把牛奶喝了,喝牛奶,svo,未运行,22.037593841552734,2.4486215114593506,4.055294990539551,3.5326141115964433,9.0,9.0,10.820866584777832,1.8034777641296387,3.68029522895813,2.6018684266633456,6.0,6.0,34.58238983154297,3.8424878120422363,11.674482345581055,5.543538111109618,9.0,9.0,27.676753997802734,4.612792491912842,12.889326095581055,6.654852852732501,6.0,6.0,正确_SVO,正确_SVO,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,12,每天早上六点起床后，爷爷常常坐在院子里,把广播听了,听广播,svo,未运行,29.721532821655273,3.3023924827575684,5.491215705871582,4.764345257943336,9.0,9.0,15.29910659790039,2.549851179122925,2.678715705871582,3.6786576511255196,6.0,6.0,40.67122268676758,4.519024848937988,11.674482345581055,6.519574739216833,9.0,9.0,28.46794891357422,4.744658470153809,11.244794845581055,6.845095245602716,6.0,6.0,正确_SVO,正确_SVO,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,13,每天下班回家后，爸爸总是习惯坐在沙发上打开手机,把新闻看了,看新闻,svo,未运行,22.285446166992188,3.1836352348327637,6.862229824066162,4.593014765292598,7.0,7.0,8.567264556884766,2.1418161392211914,4.549729824066162,3.089987522550359,4.0,4.0,35.44851303100586,5.06407356262207,11.674482345581055,7.305913815491767,7.0,7.0,22.74102020263672,5.68525505065918,12.254560470581055,8.202089267774932,4.0,4.0,正确_SVO,正确_SVO,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,14,每天晚上睡觉前，妹妹都会坐在书桌前安静地,把日记写了,写日记,svo,未运行,20.58373260498047,2.5729665756225586,5.079904556274414,3.7120061190237235,8.0,8.0,12.344874382019043,2.4689748287200928,5.829904556274414,3.5619777414741556,5.0,5.0,34.12359619140625,4.265449523925781,11.674482345581055,6.153742875329915,8.0,8.0,27.190311431884766,5.4380621910095215,11.901044845581055,7.845465355015207,5.0,5.0,正确_SVO,错误_把字句,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,15,每个周末下午五点，邻居家的女儿都会在自己的房间里,把钢琴弹了,弹钢琴,svo,未运行,22.567413330078125,2.2567412853240967,5.593201637268066,3.2557894609064597,10.0,10.0,16.08652687072754,2.2980754375457764,5.593201637268066,3.3154220373360266,7.0,7.0,38.843994140625,3.8843994140625,11.674482345581055,5.604003771499964,10.0,10.0,28.362525939941406,4.0517897605896,11.951826095581055,5.845496994327296,7.0,7.0,错误_把字句,错误_把字句,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
svo_preferred,习惯性动作与泛指,16,每次去超市，她习惯推着车子,把零食买了,买零食,svo,未运行,25.50470733642578,2.8338563442230225,5.346067428588867,4.088390494402282,9.0,9.0,17.158981323242188,2.859830379486084,5.471067428588867,4.125863106268175,6.0,6.0,38.30647277832031,4.256274700164795,11.674482345581055,6.140506402588909,9.0,9.0,28.955930709838867,4.82598876953125,11.580732345581055,6.962430065188565,6.0,6.0,错误_把字句,错误_把字句,把字句,是,Pythia-1.4B-Base,EleutherAI/pythia-1.4b
