dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_svo,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
ba_preferred,物理状态改变,1,那个苹果坏了，我,把它扔了,扔了它,ba,未运行,3.0615410804748535,1.0205137729644775,1.5941327810287476,1.4722901594147373,3.0,3.0,6.761409759521484,2.253803253173828,4.781632900238037,3.251550776493295,3.0,3.0,18.650291442871094,9.325145721435547,16.06144142150879,13.453341487882,3.0,2.0,15.133541107177734,7.566770553588867,8.612100601196289,10.916542353207296,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
ba_preferred,物理状态改变,2,这杯牛奶太凉了，弟弟刚才,把它加热了,加热了它,ba,未运行,8.357536315917969,2.7858455181121826,2.301093101501465,4.019125513663191,3.0,3.0,11.353079795837402,3.784359931945801,7.488593101501465,5.459677306757102,3.0,3.0,20.5239200592041,10.26196002960205,15.194253921508789,14.80487884450764,3.0,2.0,16.23900604248047,8.119503021240234,8.420354843139648,11.713966743226242,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
ba_preferred,物理状态改变,3,衬衫上有一块咖啡渍，我昨天,把它洗干净了,洗干净了它,ba,未运行,6.679116249084473,2.226372241973877,3.5834124088287354,3.2119761926685557,3.0,3.0,13.105155944824219,4.368385314941406,8.520912170410156,6.30224783055814,3.0,3.0,19.250436782836914,9.625218391418457,17.24112892150879,13.886254840772654,3.0,2.0,15.128479957580566,7.564239978790283,8.047319412231445,10.91289150549478,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
ba_preferred,物理状态改变,4,这块蛋糕太甜了，但我还是,把它吃完了,吃完了它,ba,未运行,7.139332294464111,2.379777431488037,3.941847324371338,3.4332930988272663,3.0,3.0,10.170862197875977,3.390287399291992,2.629347324371338,4.891150818146898,3.0,3.0,15.94619369506836,7.97309684753418,12.663003921508789,11.50274728246499,3.0,2.0,24.15902328491211,12.079511642456055,15.399036407470703,17.42705154293185,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
ba_preferred,物理状态改变,5,刚才有一只蚊子，我一巴掌,把它打死了,打死了它,ba,未运行,5.555687427520752,1.851895809173584,3.3817925453186035,2.671720900137784,3.0,3.0,5.124926567077637,1.7083089351654053,1.9442925453186035,2.464568829069436,3.0,3.0,24.489038467407227,12.244519233703613,16.999401092529297,17.665107176533734,3.0,2.0,21.342926025390625,10.671463012695312,15.299737930297852,15.395666767445524,3.0,2.0,错误_SVO,错误_SVO,SVO,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
ba_preferred,物理状态改变,6,桌子上的那张废纸，我,把它撕了,撕了它,ba,未运行,6.755815505981445,2.251938581466675,2.1666479110717773,3.2488606238684987,3.0,3.0,10.566972732543945,3.522324323654175,6.479147911071777,5.08163983413845,3.0,3.0,20.00416374206543,10.002081871032715,15.468151092529297,14.429953913904303,3.0,2.0,15.398789405822754,7.699394702911377,7.656691551208496,11.107878555736997,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
ba_preferred,物理状态改变,7,这个旧手机没用了，我准备,把它卖了,卖了它,ba,未运行,4.145481109619141,1.3818271160125732,1.2318090200424194,1.9935551276372379,3.0,3.0,7.558495044708252,2.519498348236084,2.606809139251709,3.634867772528133,3.0,3.0,15.418961524963379,7.7094807624816895,14.398355484008789,11.122429663861197,3.0,2.0,16.634328842163086,8.317164421081543,9.192923545837402,11.999131864552469,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
ba_preferred,物理状态改变,8,这封信是写给你的，我,把它拆开了,拆开了它,ba,未运行,11.520851135253906,3.8402838706970215,4.695580005645752,5.540358495860466,3.0,3.0,14.450860977172852,4.816953659057617,11.195579528808594,6.949395156114371,3.0,3.0,22.474292755126953,11.237146377563477,15.569253921508789,16.211775352654207,3.0,2.0,24.1115665435791,12.05578327178955,16.896541595458984,17.39281874024291,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
ba_preferred,物理状态改变,9,那个花瓶快掉下来了，幸好我,把它抓住了,抓住了它,ba,未运行,6.002872467041016,2.000957489013672,3.2067975997924805,2.8867714464296568,3.0,3.0,3.587548017501831,1.1958494186401367,3.2067975997924805,1.7252460259220752,3.0,3.0,17.227294921875,8.6136474609375,15.975963592529297,12.426866475860344,3.0,2.0,14.444052696228027,7.222026348114014,7.60859489440918,10.419181597593518,3.0,2.0,错误_SVO,错误_SVO,SVO,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
ba_preferred,物理状态改变,10,这首曲子太吵了，我,把它关了,关了它,ba,未运行,7.736133098602295,2.5787110328674316,5.300069808959961,3.7202936190035003,3.0,3.0,8.935537338256836,2.9785125255584717,5.362569808959961,4.297085249848869,3.0,3.0,13.361960411071777,6.680980205535889,10.702526092529297,9.638617010803955,3.0,2.0,17.70219612121582,8.85109806060791,9.735917091369629,12.769435278460953,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-3B-Base,Qwen/Qwen2.5-3B
