dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_ba,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
svo_preferred,习惯性动作与泛指,1,弟弟非常喜欢运动，每天下午都去操场,把足球踢了,踢足球,svo,未运行,19.207489013671875,3.8414978981018066,9.494610786437988,5.542109967176853,5.0,5.0,4.481308937072754,1.493769645690918,2.8696107864379883,2.1550540600687516,3.0,3.0,33.10027313232422,6.620054721832275,12.702162742614746,9.55072011760099,5.0,5.0,19.10224151611328,6.3674139976501465,15.077162742614746,9.186236597696837,3.0,3.0,正确_SVO,正确_SVO,SVO,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
svo_preferred,习惯性动作与泛指,2,老板每天到办公室以后，都会先在桌子前,把咖啡喝了,喝咖啡,svo,未运行,19.160221099853516,2.7371745109558105,4.96762752532959,3.9489080930036216,7.0,7.0,10.801155090332031,2.160231113433838,5.65512752532959,3.1165547145250416,5.0,5.0,31.718788146972656,4.531255722045898,12.740863800048828,6.537220159195357,7.0,7.0,19.253131866455078,3.8506264686584473,15.990863800048828,5.555279710649324,5.0,5.0,正确_SVO,错误_把字句,SVO,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
svo_preferred,习惯性动作与泛指,3,她很喜欢阅读，她回家的第一件事就是坐在沙发上,把书看了,看书,svo,未运行,14.230855941772461,3.5577139854431152,5.0254998207092285,5.132696323700093,4.0,4.0,1.978173017501831,0.9890865087509155,1.337999701499939,1.4269502011851243,2.0,2.0,28.370187759399414,7.0925469398498535,12.702162742614746,10.232382297393578,4.0,4.0,17.551660537719727,8.775830268859863,13.262709617614746,12.660846808567383,2.0,2.0,正确_SVO,正确_SVO,把字句,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
svo_preferred,习惯性动作与泛指,4,每天中午十二点，工厂的工人们都会准时去食堂,把午饭吃了,吃午饭,svo,未运行,13.964048385620117,2.7928097248077393,8.407506942749023,4.029172740126596,5.0,5.0,2.6290512084960938,0.8763504028320312,0.5950065851211548,1.2643063802468169,3.0,3.0,28.359302520751953,5.671860694885254,12.740863800048828,8.182765297123986,5.0,5.0,21.85062026977539,7.28354024887085,13.585346221923828,10.507927397161142,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
svo_preferred,习惯性动作与泛指,5,这所学校的管理很严格，老师要求学生们要大声地,把课文读了,读课文,svo,未运行,17.227310180664062,3.4454619884490967,6.561893463134766,4.970750924306939,5.0,5.0,4.230792045593262,1.410264015197754,1.7493932247161865,2.0345809010699574,3.0,3.0,32.8948860168457,6.578977108001709,12.740863800048828,9.49145764783608,5.0,5.0,22.175128936767578,7.391709804534912,12.412738800048828,10.663983078692848,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
svo_preferred,习惯性动作与泛指,6,我平时不爱喝饮料，只,把白开水喝了,喝白开水,svo,未运行,18.690282821655273,3.1150472164154053,6.6022443771362305,4.494063171257475,6.0,6.0,5.781174659729004,1.445293664932251,1.3522446155548096,2.0851180030259937,4.0,4.0,33.86008834838867,5.643348217010498,12.714005470275879,8.14163048669062,6.0,6.0,24.72296905517578,6.180742263793945,15.940567970275879,8.91692621298835,4.0,4.0,正确_SVO,正确_SVO,把字句,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
svo_preferred,习惯性动作与泛指,7,为了准备下个月的考试，他每天在图书馆,把单词背了,背单词,svo,未运行,20.602149963378906,4.120429992675781,6.308065891265869,5.944523916763497,5.0,5.0,9.554183006286621,3.184727668762207,7.120565891265869,4.594590814305105,3.0,3.0,32.66164779663086,6.532329559326172,12.702162742614746,9.424159460692255,5.0,5.0,18.948762893676758,6.316254615783691,14.479506492614746,9.112429211183157,3.0,3.0,正确_SVO,错误_把字句,SVO,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
svo_preferred,习惯性动作与泛指,8,每天晚上睡觉以前，我都去卫生间,把牙刷了,刷牙,svo,未运行,11.241973876953125,2.8104934692382812,3.924722671508789,4.054684990520887,4.0,4.0,2.6877291202545166,1.3438645601272583,2.549722671508789,1.9387867365220237,2.0,2.0,33.88600158691406,8.471500396728516,12.714005470275879,12.221791611249117,4.0,4.0,18.2421817779541,9.12109088897705,14.460099220275879,13.158952593024699,2.0,2.0,正确_SVO,正确_SVO,把字句,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
svo_preferred,习惯性动作与泛指,9,每个周末去公园的时候，奶奶总在湖边,把歌听了,听歌,svo,未运行,25.691761016845703,6.422940254211426,5.984304428100586,9.266344052676923,4.0,4.0,11.238200187683105,5.619100093841553,8.046804428100586,8.106647839643918,2.0,2.0,29.588905334472656,7.397226333618164,12.702162742614746,10.671941747844174,4.0,4.0,15.469941139221191,7.734970569610596,13.204115867614746,11.159203682199287,2.0,2.0,正确_SVO,错误_把字句,把字句,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
svo_preferred,习惯性动作与泛指,10,弟弟不开心的时候，喜欢在房间里,把吉他弹了,弹吉他,svo,未运行,19.59503173828125,3.91900634765625,5.551059722900391,5.653931022976041,5.0,5.0,6.623957633972168,2.2079858779907227,5.238559722900391,3.1854502765300796,3.0,3.0,31.574792861938477,6.314958572387695,12.714005470275879,9.110559415802976,5.0,5.0,23.89289093017578,7.964297294616699,14.659317970275879,11.4900522111089,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3-8B-Base,meta-llama/Meta-Llama-3-8B
