dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_ba,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
svo_preferred,习惯性动作与泛指,1,弟弟非常喜欢运动，每天下午都去操场,把足球踢了,踢足球,svo,未运行,19.266448974609375,4.816612243652344,9.894731521606445,6.9489025978023005,4.0,4.0,1.9843374490737915,0.9921687245368958,1.5822315216064453,1.4313968986145076,2.0,2.0,19.857757568359375,6.619252681732178,11.135705947875977,9.549563018325985,4.0,3.0,11.61632251739502,11.61632251739502,11.61632251739502,16.758810889212594,2.0,1.0,正确_SVO,正确_SVO,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
svo_preferred,习惯性动作与泛指,2,老板每天到办公室以后，都会先在桌子前,把咖啡喝了,喝咖啡,svo,未运行,18.665266036987305,6.221755504608154,7.0475664138793945,8.976095812121795,3.0,3.0,9.755748748779297,4.877874374389648,5.1100664138793945,7.037285170011301,2.0,2.0,19.906435012817383,9.953217506408691,11.448205947875977,14.359457537385033,3.0,2.0,12.925588607788086,12.925588607788086,12.925588607788086,18.647682585026754,2.0,1.0,正确_SVO,正确_SVO,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
svo_preferred,习惯性动作与泛指,3,她很喜欢阅读，她回家的第一件事就是坐在沙发上,把书看了,看书,svo,未运行,12.835622787475586,4.278541088104248,5.600266933441162,6.172630010047668,3.0,3.0,6.412766933441162,6.412766933441162,6.412766933441162,9.25166705325229,1.0,1.0,17.015430450439453,8.507715225219727,10.151330947875977,12.27403856472003,3.0,2.0,,,,,1.0,0.0,错误_把字句,错误_把字句,把字句,否,GLM-4-9B-Base,zai-org/glm-4-9b-hf
svo_preferred,习惯性动作与泛指,4,每天中午十二点，工厂的工人们都会准时去食堂,把午饭吃了,吃午饭,svo,未运行,12.769328117370605,4.256443023681641,7.995615005493164,6.140749242091927,3.0,3.0,2.189074754714966,1.094537377357483,1.9956148862838745,1.5790836463812525,2.0,2.0,19.267532348632812,9.633766174316406,13.510705947875977,13.898586684770121,3.0,2.0,12.528512001037598,12.528512001037598,12.528512001037598,18.074822133614806,2.0,1.0,正确_SVO,正确_SVO,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
svo_preferred,习惯性动作与泛指,5,这所学校的管理很严格，老师要求学生们要大声地,把课文读了,读课文,svo,未运行,23.60828971862793,7.869430065155029,12.423539161682129,11.353187729621673,3.0,3.0,3.63836932182312,1.81918466091156,2.767289161682129,2.624528688758378,2.0,2.0,22.845550537109375,11.422775268554688,12.698205947875977,16.479581233132944,3.0,2.0,12.301025390625,12.301025390625,12.301025390625,17.746628328903913,2.0,1.0,正确_SVO,正确_SVO,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
svo_preferred,习惯性动作与泛指,6,我平时不爱喝饮料，只,把白开水喝了,喝白开水,svo,未运行,19.48961639404297,4.872404098510742,7.48302698135376,7.029393230128508,4.0,4.0,1.5812921524047852,0.5270974040031433,0.858026921749115,0.7604408108207813,3.0,3.0,20.32242202758789,6.77414083480835,10.713830947875977,9.77301938866143,4.0,3.0,13.294049263000488,6.647024631500244,11.669729232788086,9.589629472532192,3.0,2.0,正确_SVO,正确_SVO,SVO,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
svo_preferred,习惯性动作与泛指,7,为了准备下个月的考试，他每天在图书馆,把单词背了,背单词,svo,未运行,16.703800201416016,4.175950050354004,8.114849090576172,6.024622428645738,4.0,4.0,7.0231475830078125,3.5115737915039062,4.61484956741333,5.06613009471834,2.0,2.0,18.050552368164062,6.01685094833374,12.010705947875977,8.680481024929144,4.0,3.0,11.764711380004883,11.764711380004883,11.764711380004883,16.972890765423,2.0,1.0,正确_SVO,正确_SVO,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
svo_preferred,习惯性动作与泛指,8,每天晚上睡觉以前，我都去卫生间,把牙刷了,刷牙,svo,未运行,14.00908088684082,4.669693946838379,3.0942156314849854,6.73694429957294,3.0,3.0,4.281715393066406,4.281715393066406,4.281715393066406,6.177209564074843,1.0,1.0,20.290016174316406,10.145008087158203,11.401330947875977,14.63615285712157,3.0,2.0,,,,,1.0,0.0,正确_SVO,错误_把字句,把字句,否,GLM-4-9B-Base,zai-org/glm-4-9b-hf
svo_preferred,习惯性动作与泛指,9,每个周末去公园的时候，奶奶总在湖边,把歌听了,听歌,svo,未运行,25.218767166137695,8.406255722045898,6.850824356079102,12.12766344264009,3.0,3.0,9.954870223999023,4.977435111999512,7.100824356079102,7.1809209524282975,2.0,2.0,21.464527130126953,10.732263565063477,12.807580947875977,15.483383422830386,3.0,2.0,12.308737754821777,12.308737754821777,12.308737754821777,17.75775491848413,2.0,1.0,正确_SVO,错误_把字句,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
svo_preferred,习惯性动作与泛指,10,弟弟不开心的时候，喜欢在房间里,把吉他弹了,弹吉他,svo,未运行,18.706466674804688,4.676616668701172,5.506689548492432,6.746931676073845,4.0,4.0,5.3224310874938965,2.6612155437469482,3.9441895484924316,3.839322467700349,2.0,2.0,20.7220458984375,6.9073486328125,12.791955947875977,9.965197618249755,4.0,3.0,13.089981079101562,13.089981079101562,13.089981079101562,18.884850788150185,2.0,1.0,正确_SVO,正确_SVO,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
