dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_svo,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
ba_preferred,物理状态改变,1,那个苹果坏了，我,把它扔了,扔了它,ba,未运行,6.377462387084961,2.1258208751678467,3.645465850830078,3.066911234422889,3.0,3.0,6.712391376495361,2.23746395111084,4.082965850830078,3.2279781464354347,3.0,3.0,12.444169044494629,6.2220845222473145,10.250053405761719,8.976570484238175,3.0,2.0,15.461498260498047,7.730749130249023,10.525983810424805,11.153113432566933,3.0,2.0,正确_把字句,正确_把字句,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
ba_preferred,物理状态改变,2,这杯牛奶太凉了，弟弟刚才,把它加热了,加热了它,ba,未运行,13.7252197265625,4.5750732421875,5.8768463134765625,6.6004354782076975,3.0,3.0,16.9393367767334,5.6464457511901855,10.251846313476562,8.146099283890639,3.0,3.0,14.751160621643066,7.375580310821533,10.750053405761719,10.640713138100505,3.0,2.0,16.378334045410156,8.189167022705078,8.913440704345703,11.814470652668053,3.0,2.0,正确_把字句,正确_把字句,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
ba_preferred,物理状态改变,3,衬衫上有一块咖啡渍，我昨天,把它洗干净了,洗干净了它,ba,未运行,8.845751762390137,2.9485840797424316,5.324644088745117,4.2539076294885545,3.0,3.0,13.479104042053223,4.493034839630127,6.262144088745117,6.482079081675724,3.0,3.0,14.186508178710938,7.093254089355469,12.312553405761719,10.233402498478496,3.0,2.0,18.288270950317383,9.144135475158691,8.810262680053711,13.19219890322829,3.0,2.0,正确_把字句,正确_把字句,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
ba_preferred,物理状态改变,4,这块蛋糕太甜了，但我还是,把它吃完了,吃完了它,ba,未运行,4.922306537628174,1.6407688856124878,3.5810022354125977,2.367129134518047,3.0,3.0,6.097994804382324,2.0326650142669678,2.0185022354125977,2.9325157358714486,3.0,3.0,16.070087432861328,8.035043716430664,9.968803405761719,11.592117723020547,3.0,2.0,16.728534698486328,8.364267349243164,9.926949501037598,12.06708702542259,3.0,2.0,正确_把字句,错误_SVO,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
ba_preferred,物理状态改变,5,刚才有一只蚊子，我一巴掌,把它打死了,打死了它,ba,未运行,5.556772708892822,1.8522576093673706,2.3770081996917725,2.6722428674831527,3.0,3.0,6.290703773498535,2.0969014167785645,3.0645081996917725,3.0251892752194762,3.0,3.0,16.163902282714844,8.081951141357422,11.125053405761719,11.659790832343251,3.0,2.0,18.357254028320312,9.178627014160156,11.742755889892578,13.24195967549833,3.0,2.0,正确_把字句,正确_把字句,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
ba_preferred,物理状态改变,6,桌子上的那张废纸，我,把它撕了,撕了它,ba,未运行,8.482537269592285,2.827512502670288,3.4656383991241455,4.0792382656539665,3.0,3.0,10.48786735534668,3.4959559440612793,5.840638160705566,5.043598303663503,3.0,3.0,11.728912353515625,5.8644561767578125,9.468803405761719,8.460621843719146,3.0,2.0,15.474054336547852,7.737027168273926,10.233377456665039,11.162170726891972,3.0,2.0,正确_把字句,正确_把字句,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
ba_preferred,物理状态改变,7,这个旧手机没用了，我准备,把它卖了,卖了它,ba,未运行,5.520630359649658,2.760315179824829,2.908524990081787,3.9822930212238083,2.0,2.0,6.0381622314453125,3.0190811157226562,3.721024990081787,4.355613353694595,2.0,2.0,13.742240905761719,13.742240905761719,13.742240905761719,19.82586280544389,2.0,1.0,8.671487808227539,8.671487808227539,8.671487808227539,12.510312458058978,2.0,1.0,正确_把字句,正确_把字句,SVO,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
ba_preferred,物理状态改变,8,这封信是写给你的，我,把它拆开了,拆开了它,ba,未运行,12.501773834228516,4.167258262634277,5.3294997215271,6.01208282960603,3.0,3.0,14.291133880615234,4.763711452484131,10.392000198364258,6.872582888724817,3.0,3.0,14.707695007324219,7.353847503662109,10.125053405761719,10.60935932498701,3.0,2.0,20.298133850097656,10.149066925048828,14.595833778381348,14.642008522418145,3.0,2.0,正确_把字句,正确_把字句,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
ba_preferred,物理状态改变,9,那个花瓶快掉下来了，幸好我,把它抓住了,抓住了它,ba,未运行,7.560868263244629,3.7804341316223145,3.9227757453918457,5.454013574098888,2.0,2.0,5.948073387145996,2.974036693572998,3.4852757453918457,4.2906279892395744,2.0,2.0,13.195365905761719,13.195365905761719,13.195365905761719,19.036888954957735,2.0,1.0,10.163679122924805,10.163679122924805,10.163679122924805,14.663089467830305,2.0,1.0,错误_SVO,错误_SVO,SVO,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
ba_preferred,物理状态改变,10,这首曲子太吵了，我,把它关了,关了它,ba,未运行,6.4399261474609375,2.1466422080993652,4.420374870300293,3.0969500681878883,3.0,3.0,9.55730152130127,3.18576717376709,3.857874870300293,4.596090503020629,3.0,3.0,16.209653854370117,8.104826927185059,12.187553405761719,11.69279361511322,3.0,2.0,18.068035125732422,9.034017562866211,11.175432205200195,13.033332337250883,3.0,2.0,正确_把字句,错误_SVO,把字句,是,GLM-4-9B-Base,zai-org/glm-4-9b-hf
