dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_ba,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
svo_preferred,习惯性动作与泛指,1,弟弟非常喜欢运动，每天下午都去操场,把足球踢了,踢足球,svo,未运行,26.70469093322754,3.3380863666534424,8.35287857055664,4.8158406472299795,8.0,8.0,15.988687515258789,2.664781332015991,8.35287857055664,3.844466812752957,6.0,6.0,36.98259353637695,4.622824192047119,4.382134914398193,6.669325536767908,8.0,8.0,24.816192626953125,4.1360321044921875,4.382134914398193,5.967033006108422,6.0,6.0,正确_SVO,错误_把字句,SVO,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
svo_preferred,习惯性动作与泛指,2,老板每天到办公室以后，都会先在桌子前,把咖啡喝了,喝咖啡,svo,未运行,20.71474838256836,1.7262290716171265,6.534280776977539,2.4904221210603876,12.0,12.0,15.532434463500977,1.5532435178756714,6.534280776977539,2.2408567205321592,10.0,10.0,32.88275146484375,2.740229368209839,4.368892669677734,3.953315320414632,12.0,12.0,24.4656982421875,2.4465699195861816,4.368892669677734,3.5296542901750945,10.0,10.0,正确_SVO,错误_把字句,SVO,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
svo_preferred,习惯性动作与泛指,3,她很喜欢阅读，她回家的第一件事就是坐在沙发上,把书看了,看书,svo,未运行,17.55990219116211,3.5119805335998535,5.08791446685791,5.066716899523084,5.0,5.0,7.616581916809082,2.53886079788208,5.08791446685791,3.662801882611874,3.0,3.0,31.652915954589844,6.330583095550537,4.3678131103515625,9.133100837886262,5.0,5.0,21.06873893737793,7.022912979125977,4.3678131103515625,10.131921727579783,3.0,3.0,正确_SVO,错误_把字句,把字句,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
svo_preferred,习惯性动作与泛指,4,每天中午十二点，工厂的工人们都会准时去食堂,把午饭吃了,吃午饭,svo,未运行,22.077835083007812,2.7597293853759766,8.091949462890625,3.9814478984774686,8.0,8.0,9.630215644836426,1.6050360202789307,8.091949462890625,2.315577506904571,6.0,6.0,34.60674285888672,4.32584285736084,4.3678131103515625,6.240872037979427,8.0,8.0,27.301193237304688,4.550199031829834,4.3678131103515625,6.5645495782786645,6.0,6.0,正确_SVO,错误_把字句,把字句,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
svo_preferred,习惯性动作与泛指,5,这所学校的管理很严格，老师要求学生们要大声地,把课文读了,读课文,svo,未运行,23.978958129882812,3.996493101119995,7.804116249084473,5.7657207779327715,6.0,6.0,14.788119316101074,3.6970298290252686,7.804116249084473,5.333686600353327,4.0,4.0,36.55230712890625,6.0920515060424805,4.3678131103515625,8.788972496607627,6.0,6.0,26.334794998168945,6.583698749542236,4.3678131103515625,9.498269536671454,4.0,4.0,正确_SVO,错误_把字句,把字句,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
svo_preferred,习惯性动作与泛指,6,我平时不爱喝饮料，只,把白开水喝了,喝白开水,svo,未运行,27.95711898803711,3.106346607208252,10.429786682128906,4.481510845501602,9.0,9.0,20.94892120361328,2.9927031993865967,10.429786682128906,4.317558064607578,7.0,7.0,39.706886291503906,4.411876201629639,4.382268905639648,6.364991917107116,9.0,9.0,34.96638488769531,4.9951982498168945,4.382268905639648,7.206547743268064,7.0,7.0,正确_SVO,错误_把字句,把字句,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
svo_preferred,习惯性动作与泛指,7,为了准备下个月的考试，他每天在图书馆,把单词背了,背单词,svo,未运行,25.609027862548828,4.268171310424805,6.509026527404785,6.157669583214414,6.0,6.0,17.19997787475586,4.299994468688965,6.509026527404785,6.203580695827543,4.0,4.0,36.98198699951172,6.163664817810059,4.382134914398193,8.892288666356349,6.0,6.0,23.83700180053711,5.959250450134277,4.382134914398193,8.597381071824046,4.0,4.0,错误_把字句,错误_把字句,SVO,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
svo_preferred,习惯性动作与泛指,8,每天晚上睡觉以前，我都去卫生间,把牙刷了,刷牙,svo,未运行,20.313823699951172,4.062764644622803,5.910717964172363,5.8613304050963295,5.0,5.0,8.630565643310547,2.8768553733825684,5.910717964172363,4.150424980533798,3.0,3.0,38.832176208496094,7.766435146331787,4.382268905639648,11.204597470998621,5.0,5.0,24.907855987548828,8.302618980407715,4.382268905639648,11.978147229424792,3.0,3.0,正确_SVO,错误_把字句,把字句,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
svo_preferred,习惯性动作与泛指,9,每个周末去公园的时候，奶奶总在湖边,把歌听了,听歌,svo,未运行,33.58810043334961,6.717620372772217,7.017262935638428,9.691477598373147,5.0,5.0,14.996926307678223,4.99897575378418,7.017262935638428,7.211997529508604,3.0,3.0,35.98646926879883,7.197293758392334,4.382134914398193,10.383500013053709,5.0,5.0,22.244943618774414,7.414981365203857,4.382134914398193,10.697556843863682,3.0,3.0,正确_SVO,错误_把字句,把字句,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
svo_preferred,习惯性动作与泛指,10,弟弟不开心的时候，喜欢在房间里,把吉他弹了,弹吉他,svo,未运行,26.647783279418945,4.44129753112793,6.6090545654296875,6.407437923270661,6.0,6.0,17.233943939208984,4.308485984802246,6.6090545654296875,6.215831364013803,4.0,4.0,38.15375518798828,6.358959197998047,4.382268905639648,9.174038900167043,6.0,6.0,31.825336456298828,7.956334114074707,4.382268905639648,11.478563770031265,4.0,4.0,正确_SVO,错误_把字句,把字句,是,Mistral-7B-v0.3-Base,mistralai/Mistral-7B-v0.3
