dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_svo,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
ba_preferred,物理状态改变,1,那个苹果坏了，我,把它扔了,扔了它,ba,未运行,7.641721725463867,2.547240734100342,3.8466737270355225,3.6748915750369258,3.0,3.0,10.558597564697266,3.5195326805114746,5.784173965454102,5.077612344420545,3.0,3.0,17.259565353393555,8.629782676696777,15.284878730773926,12.450144671619926,3.0,2.0,20.86480712890625,10.432403564453125,13.808645248413086,15.050776886988869,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
ba_preferred,物理状态改变,2,这杯牛奶太凉了，弟弟刚才,把它加热了,加热了它,ba,未运行,13.817893981933594,4.605964660644531,6.400568008422852,6.645002374421683,3.0,3.0,16.05940818786621,5.35313606262207,10.525568008422852,7.7229428507487325,3.0,3.0,21.303722381591797,10.651861190795898,15.341519355773926,15.367387316198851,3.0,2.0,23.4744815826416,11.7372407913208,14.178363800048828,16.933259083358173,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
ba_preferred,物理状态改变,3,衬衫上有一块咖啡渍，我昨天,把它洗干净了,洗干净了它,ba,未运行,8.190950393676758,2.7303168773651123,4.531346321105957,3.939014619030088,3.0,3.0,13.84583854675293,4.615279674530029,7.031346321105957,6.658441098760102,3.0,3.0,20.325197219848633,10.162598609924316,17.25753402709961,14.661530617082885,3.0,2.0,21.140262603759766,10.570131301879883,13.693807601928711,15.24947601076731,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
ba_preferred,物理状态改变,4,这块蛋糕太甜了，但我还是,把它吃完了,吃完了它,ba,未运行,9.777127265930176,3.259042501449585,5.602540016174316,4.701804454887679,3.0,3.0,11.774480819702148,3.9248270988464355,3.3525402545928955,5.66232859185237,3.0,3.0,29.82244110107422,14.91122055053711,24.81222152709961,21.512343941861488,3.0,2.0,24.070568084716797,12.035284042358398,16.124507904052734,17.36324460360054,3.0,2.0,正确_把字句,错误_SVO,SVO,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
ba_preferred,物理状态改变,5,刚才有一只蚊子，我一巴掌,把它打死了,打死了它,ba,未运行,8.60114574432373,2.867048740386963,5.031343460083008,4.13627699974322,3.0,3.0,11.028030395507812,3.6760101318359375,3.593843460083008,5.3033615874572915,3.0,3.0,16.261791229248047,8.130895614624023,10.741500854492188,11.7304027812039,3.0,2.0,21.66753578186035,10.833767890930176,14.196269989013672,15.62982321038705,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
ba_preferred,物理状态改变,6,桌子上的那张废纸，我,把它撕了,撕了它,ba,未运行,5.984231472015381,1.994743824005127,2.739814519882202,2.877807022736084,3.0,3.0,11.1345853805542,3.7115285396575928,5.239814758300781,5.354603818281865,3.0,3.0,25.51844596862793,12.759222984313965,22.147750854492188,18.407667725066236,3.0,2.0,22.916343688964844,11.458171844482422,14.041935920715332,16.530647697688337,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
ba_preferred,物理状态改变,7,这个旧手机没用了，我准备,把它卖了,卖了它,ba,未运行,6.995170593261719,2.331723690032959,2.5278570652008057,3.3639662043338645,3.0,3.0,11.811394691467285,3.937131643295288,5.652856826782227,5.680080297109128,3.0,3.0,17.6784725189209,8.83923625946045,15.917282104492188,12.7523223167695,3.0,2.0,22.720109939575195,11.360054969787598,13.895265579223633,16.38909496913859,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
ba_preferred,物理状态改变,8,这封信是写给你的，我,把它拆开了,拆开了它,ba,未运行,18.138248443603516,6.046082973480225,8.203191757202148,8.722653922643119,3.0,3.0,18.574016571044922,6.191339015960693,12.046941757202148,8.932214094788847,3.0,3.0,17.492233276367188,8.746116638183594,12.850875854492188,12.617979100943923,3.0,2.0,22.957599639892578,11.478799819946289,16.836854934692383,16.560407575593636,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
ba_preferred,物理状态改变,9,那个花瓶快掉下来了，幸好我,把它抓住了,抓住了它,ba,未运行,8.151813507080078,2.717271327972412,3.4337596893310547,3.920193869615567,3.0,3.0,6.479912281036377,2.159970760345459,4.871259689331055,3.1161791044155573,3.0,3.0,14.614002227783203,7.307001113891602,13.100875854492188,10.541774270781545,3.0,2.0,25.092369079589844,12.546184539794922,13.830174446105957,18.100318217639916,3.0,2.0,错误_SVO,正确_把字句,把字句,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
ba_preferred,物理状态改变,10,这首曲子太吵了，我,把它关了,关了它,ba,未运行,12.256402969360352,4.08546781539917,6.374907493591309,5.89408415698785,3.0,3.0,11.608789443969727,3.869596481323242,6.624907493591309,5.582647653846424,3.0,3.0,16.61338996887207,8.306694984436035,13.897750854492188,11.984027660223093,3.0,2.0,22.778827667236328,11.389413833618164,14.206762313842773,16.431450856393084,3.0,2.0,错误_SVO,正确_把字句,把字句,是,Qwen2.5-0.5B-Base,Qwen/Qwen2.5-0.5B
