dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_ba,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
svo_preferred,习惯性动作与泛指,1,弟弟非常喜欢运动，每天下午都去操场,把足球踢了,踢足球,svo,未运行,15.582990646362305,3.895747661590576,8.697468757629395,5.6203758319315,4.0,4.0,3.223231792449951,1.6116158962249756,2.6349687576293945,2.3250702613015948,2.0,2.0,20.1163387298584,6.705446243286133,13.992349624633789,9.673914042136433,4.0,3.0,13.16712760925293,13.16712760925293,13.16712760925293,18.996149704621356,2.0,1.0,正确_SVO,正确_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
svo_preferred,习惯性动作与泛指,2,老板每天到办公室以后，都会先在桌子前,把咖啡喝了,喝咖啡,svo,未运行,18.363365173339844,6.121121883392334,4.958180904388428,8.830912185847032,3.0,3.0,11.06330680847168,5.53165340423584,5.833180904388428,7.980488934207599,2.0,2.0,25.437850952148438,12.718925476074219,16.63297462463379,18.349530709768572,3.0,2.0,16.511791229248047,16.511791229248047,16.511791229248047,23.82147932263004,2.0,1.0,正确_SVO,错误_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
svo_preferred,习惯性动作与泛指,3,她很喜欢阅读，她回家的第一件事就是坐在沙发上,把书看了,看书,svo,未运行,12.408039093017578,4.136013031005859,5.533212184906006,5.967005488884284,3.0,3.0,3.470712184906006,3.470712184906006,3.470712184906006,5.0071792575167935,1.0,1.0,25.779542922973633,12.889771461486816,16.46109962463379,18.596009365679116,3.0,2.0,,,,,1.0,0.0,正确_SVO,正确_SVO,把字句,否,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
svo_preferred,习惯性动作与泛指,4,每天中午十二点，工厂的工人们都会准时去食堂,把午饭吃了,吃午饭,svo,未运行,13.42120361328125,4.4737348556518555,8.430627822875977,6.454235090501035,3.0,3.0,2.8427200317382812,1.4213600158691406,2.3056278228759766,2.050589046212268,2.0,2.0,18.552289962768555,9.276144981384277,14.898599624633789,13.382648363210143,3.0,2.0,13.866522789001465,13.866522789001465,13.866522789001465,20.005163662066213,2.0,1.0,正确_SVO,正确_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
svo_preferred,习惯性动作与泛指,5,这所学校的管理很严格，老师要求学生们要大声地,把课文读了,读课文,svo,未运行,20.4276180267334,5.10690450668335,6.535138130187988,7.367705806085567,4.0,4.0,4.597570419311523,2.2987852096557617,2.9726381301879883,3.3164460220392638,2.0,2.0,20.91547966003418,6.971826553344727,11.234725952148438,10.058219594448431,4.0,3.0,9.752410888671875,9.752410888671875,9.752410888671875,14.069754825798443,2.0,1.0,正确_SVO,正确_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
svo_preferred,习惯性动作与泛指,6,我平时不爱喝饮料，只,把白开水喝了,喝白开水,svo,未运行,16.090328216552734,4.022582054138184,7.43519401550293,5.803359181074097,4.0,4.0,3.195953607559204,1.0653178691864014,0.6851937770843506,1.5369288068456188,3.0,3.0,24.146587371826172,8.04886245727539,12.357772827148438,11.612053951908562,4.0,3.0,13.416447639465332,6.708223819732666,11.608009338378906,9.677921237901538,3.0,2.0,正确_SVO,正确_SVO,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
svo_preferred,习惯性动作与泛指,7,为了准备下个月的考试，他每天在图书馆,把单词背了,背单词,svo,未运行,15.344249725341797,3.836062431335449,8.245567321777344,5.5342682462281125,4.0,4.0,8.996357917785645,4.498178958892822,7.870567321777344,6.489500477025755,2.0,2.0,31.899158477783203,10.633052825927734,11.738443374633789,15.34025258147632,4.0,3.0,12.514945983886719,12.514945983886719,12.514945983886719,18.055250507946617,2.0,1.0,错误_把字句,正确_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
svo_preferred,习惯性动作与泛指,8,每天晚上睡觉以前，我都去卫生间,把牙刷了,刷牙,svo,未运行,17.557939529418945,4.389484882354736,4.464752197265625,6.332688071830253,4.0,4.0,6.839055061340332,3.419527530670166,6.652252197265625,4.933335410681131,2.0,2.0,27.539501190185547,9.179834365844727,17.38297462463379,13.24370151578627,4.0,3.0,16.019546508789062,16.019546508789062,16.019546508789062,23.11132030552009,2.0,1.0,正确_SVO,错误_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
svo_preferred,习惯性动作与泛指,9,每个周末去公园的时候，奶奶总在湖边,把歌听了,听歌,svo,未运行,26.896224975585938,8.965408325195312,6.702065467834473,12.934350130303905,3.0,3.0,11.976469039916992,5.988234519958496,7.139565467834473,8.639196245624225,2.0,2.0,26.763212203979492,13.381606101989746,14.312662124633789,19.3055767624701,3.0,2.0,13.504103660583496,13.504103660583496,13.504103660583496,19.482303382774308,2.0,1.0,正确_SVO,错误_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
svo_preferred,习惯性动作与泛指,10,弟弟不开心的时候，喜欢在房间里,把吉他弹了,弹吉他,svo,未运行,21.1644287109375,5.291107177734375,5.148754119873047,7.633454086129382,4.0,4.0,7.605581283569336,3.802790641784668,6.211254119873047,5.4862672004416995,2.0,2.0,25.567323684692383,8.522441864013672,18.85172462463379,12.295284613477019,4.0,3.0,17.932750701904297,17.932750701904297,17.932750701904297,25.87149050713541,2.0,1.0,正确_SVO,错误_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
