dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_svo,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
ba_preferred,物理状态改变,1,那个苹果坏了，我,把它扔了,扔了它,ba,未运行,4.858028411865234,1.6193428039550781,2.940180778503418,2.3362178327652203,3.0,3.0,9.19167709350586,3.063892364501953,5.690180778503418,4.420262320084528,3.0,3.0,11.552178382873535,5.776089191436768,9.599153518676758,8.333135232218167,3.0,2.0,15.867522239685059,7.933761119842529,8.567232131958008,11.445997823194487,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
ba_preferred,物理状态改变,2,这杯牛奶太凉了，弟弟刚才,把它加热了,加热了它,ba,未运行,13.496450424194336,4.498816967010498,7.085089683532715,6.490420928173173,3.0,3.0,14.897690773010254,4.965897083282471,9.585089683532715,7.164275095616588,3.0,3.0,13.344968795776367,6.672484397888184,11.231966018676758,9.626360151242263,3.0,2.0,15.890729904174805,7.945364952087402,8.341551780700684,11.462738614429473,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
ba_preferred,物理状态改变,3,衬衫上有一块咖啡渍，我昨天,把它洗干净了,洗干净了它,ba,未运行,9.172910690307617,3.0576369762420654,6.192394733428955,4.411237702463153,3.0,3.0,13.612996101379395,4.537665367126465,7.692394733428955,6.546467322366949,3.0,3.0,11.995260238647461,5.9976301193237305,11.333528518676758,8.652751230234628,3.0,2.0,17.456457138061523,8.728228569030762,8.495885848999023,12.592172072286054,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
ba_preferred,物理状态改变,4,这块蛋糕太甜了，但我还是,把它吃完了,吃完了它,ba,未运行,7.693808555603027,2.564602851867676,4.411220550537109,3.6999398162391888,3.0,3.0,10.639835357666016,3.546611785888672,4.036220550537109,5.116679235459937,3.0,3.0,13.797466278076172,6.898733139038086,11.614778518676758,9.952768088106598,3.0,2.0,21.671558380126953,10.835779190063477,11.673677444458008,15.632724901672407,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
ba_preferred,物理状态改变,5,刚才有一只蚊子，我一巴掌,把它打死了,打死了它,ba,未运行,3.683751344680786,1.227917194366455,2.1911964416503906,1.7715100469347742,3.0,3.0,2.896959066390991,0.9656530618667603,1.191196322441101,1.3931428835744184,3.0,3.0,16.848852157592773,8.424426078796387,9.82430648803711,12.153877726215203,3.0,2.0,14.865238189697266,7.432619094848633,7.3359527587890625,10.72300270895474,3.0,2.0,错误_SVO,错误_SVO,SVO,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
ba_preferred,物理状态改变,6,桌子上的那张废纸，我,把它撕了,撕了它,ba,未运行,6.652908802032471,2.2176363468170166,2.7910635471343994,3.199372960048027,3.0,3.0,8.656952857971191,2.885651111602783,5.04106330871582,4.16311454844506,3.0,3.0,13.933683395385742,6.966841697692871,11.52743148803711,10.051027967919952,3.0,2.0,16.795682907104492,8.397841453552246,8.679258346557617,12.11552421921159,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
ba_preferred,物理状态改变,7,这个旧手机没用了，我准备,把它卖了,卖了它,ba,未运行,6.1948394775390625,2.0649466514587402,2.8646154403686523,2.9790882937597956,3.0,3.0,7.025379657745361,2.3417932987213135,2.9896154403686523,3.378493578852246,3.0,3.0,11.134815216064453,5.567407608032227,10.708528518676758,8.032071346715579,3.0,2.0,17.28130531311035,8.640652656555176,8.561079025268555,12.4658267376562,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
ba_preferred,物理状态改变,8,这封信是写给你的，我,把它拆开了,拆开了它,ba,未运行,15.46485424041748,5.154951572418213,7.374180793762207,7.43702306955052,3.0,3.0,16.683753967285156,5.561251640319824,9.999180793762207,8.023190162625024,3.0,3.0,16.027111053466797,8.013555526733398,10.771028518676758,11.561116818306619,3.0,2.0,15.142602920532227,7.571301460266113,8.559732437133789,10.92307906980129,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
ba_preferred,物理状态改变,9,那个花瓶快掉下来了，幸好我,把它抓住了,抓住了它,ba,未运行,7.562483787536621,2.5208280086517334,4.4962005615234375,3.6367860670158567,3.0,3.0,6.604706287384033,2.201568841934204,4.8712005615234375,3.1761924504341343,3.0,3.0,12.21590805053711,6.107954025268555,10.93368148803711,8.811914982232727,3.0,2.0,15.445486068725586,7.722743034362793,8.42385482788086,11.141563077734988,3.0,2.0,错误_SVO,正确_把字句,把字句,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
ba_preferred,物理状态改变,10,这首曲子太吵了，我,把它关了,关了它,ba,未运行,11.6730375289917,3.891012668609619,7.176479339599609,5.6135446810392295,3.0,3.0,10.649276733398438,3.5497589111328125,6.051479339599609,5.121219577442715,3.0,3.0,13.571739196777344,6.785869598388672,10.13680648803711,9.789940417714519,3.0,2.0,17.796295166015625,8.898147583007812,8.494601249694824,12.837313391103487,3.0,2.0,错误_SVO,错误_SVO,把字句,是,Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base
